algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion,time_per_click_ms,completion_per_click,guess_rate
partitioned_sat,MinDistance,4x4x4,23,True,35,484,1,100.0,13.82857142857143,2.857142857142857,0.02857142857142857
partitioned_sat,MinRotation,4x4x4,23,True,31,140,1,100.0,4.516129032258065,3.225806451612903,0.03225806451612903
partitioned_sat,MaxInformation,4x4x4,23,True,39,903,1,100.0,23.153846153846153,2.5641025641025643,0.02564102564102564
scip_solver,MinDistance,4x4x4,23,True,35,6658,1,100.0,190.22857142857143,2.857142857142857,0.02857142857142857
scip_solver,MinRotation,4x4x4,23,True,31,5048,1,100.0,162.83870967741936,3.225806451612903,0.03225806451612903
scip_solver,MaxInformation,4x4x4,23,True,15,2129,1,100.0,141.93333333333334,6.666666666666667,0.06666666666666667
greedy,MinDistance,4x4x4,24,False,12,1,12,81.01,0.08333333333333333,6.7508333333333335,1.0
greedy,MinRotation,4x4x4,24,False,12,1,12,81.01,0.08333333333333333,6.7508333333333335,1.0
greedy,MaxInformation,4x4x4,24,False,9,1,9,88.61,0.1111111111111111,9.845555555555556,1.0
exact_solver,MinDistance,4x4x4,24,False,21,130,3,92.41,6.190476190476191,4.400476190476191,0.14285714285714285
exact_solver,MinRotation,4x4x4,24,False,19,119,2,91.14,6.2631578947368425,4.796842105263158,0.10526315789473684
exact_solver,MaxInformation,4x4x4,24,False,8,38,2,87.34,4.75,10.9175,0.25
global_sat,MinDistance,4x4x4,24,True,26,283,1,100.0,10.884615384615385,3.8461538461538463,0.038461538461538464
global_sat,MinRotation,4x4x4,24,True,22,237,1,100.0,10.772727272727273,4.545454545454546,0.045454545454545456
global_sat,MaxInformation,4x4x4,24,True,27,422,1,100.0,15.62962962962963,3.7037037037037037,0.037037037037037035
partitioned_sat,MinDistance,4x4x4,24,True,25,244,1,100.0,9.76,4.0,0.04
partitioned_sat,MinRotation,4x4x4,24,True,22,169,1,100.0,7.681818181818182,4.545454545454546,0.045454545454545456
partitioned_sat,MaxInformation,4x4x4,24,True,27,315,1,100.0,11.666666666666666,3.7037037037037037,0.037037037037037035
scip_solver,MinDistance,4x4x4,24,True,25,4205,1,100.0,168.2,4.0,0.04
scip_solver,MinRotation,4x4x4,24,True,21,3404,1,100.0,162.0952380952381,4.761904761904762,0.047619047619047616
scip_solver,MaxInformation,4x4x4,24,True,17,2439,1,100.0,143.47058823529412,5.882352941176471,0.058823529411764705
greedy,MinDistance,4x4x4,25,False,17,2,17,77.22,0.11764705882352941,4.54235294117647,1.0
greedy,MinRotation,4x4x4,25,False,17,1,17,77.22,0.058823529411764705,4.54235294117647,1.0
greedy,MaxInformation,4x4x4,25,False,9,1,9,81.01,0.1111111111111111,9.001111111111111,1.0
exact_solver,MinDistance,4x4x4,25,False,19,108,2,89.87,5.684210526315789,4.73,0.10526315789473684
exact_solver,MinRotation,4x4x4,25,False,21,104,2,89.87,4.9523809523809526,4.27952380952381,0.09523809523809523
exact_solver,MaxInformation,4x4x4,25,False,13,47,3,86.08,3.6153846153846154,6.621538461538462,0.23076923076923078
global_sat,MinDistance,4x4x4,25,True,27,247,1,100.0,9.148148148148149,3.7037037037037037,0.037037037037037035
global_sat,MinRotation,4x4x4,25,True,23,238,1,100.0,10.347826086956522,4.3478260869565215,0.043478260869565216
global_sat,MaxInformation,4x4x4,25,True,26,471,1,100.0,18.115384615384617,3.8461538461538463,0.038461538461538464
partitioned_sat,MinDistance,4x4x4,25,True,23,194,1,100.0,8.434782608695652,4.3478260869565215,0.043478260869565216
partitioned_sat,MinRotation,4x4x4,25,True,30,144,1,100.0,4.8,3.3333333333333335,0.03333333333333333
partitioned_sat,MaxInformation,4x4x4,25,True,31,694,1,100.0,22.387096774193548,3.225806451612903,0.03225806451612903
scip_solver,MinDistance,4x4x4,25,True,23,3432,1,100.0,149.2173913043478,4.3478260869565215,0.043478260869565216
scip_solver,MinRotation,4x4x4,25,True,29,4979,1,100.0,171.68965517241378,3.4482758620689653,0.034482758620689655
scip_solver,MaxInformation,4x4x4,25,True,23,3705,1,100.0,161.08695652173913,4.3478260869565215,0.043478260869565216
greedy,MinDistance,4x4x4,26,False,3,0,3,55.7,0.0,18.566666666666666,1.0
greedy,MinRotation,4x4x4,26,False,4,0,4,56.96,0.0,14.24,1.0
greedy,MaxInformation,4x4x4,26,False,19,2,19,81.01,0.10526315789473684,4.263684210526316,1.0
exact_solver,MinDistance,4x4x4,26,False,12,46,2,69.62,3.8333333333333335,5.801666666666667,0.16666666666666666
exact_solver,MinRotation,4x4x4,26,False,16,82,3,94.94,5.125,5.93375,0.1875
exact_solver,MaxInformation,4x4x4,26,False,21,118,2,94.94,5.619047619047619,4.520952380952381,0.09523809523809523
global_sat,MinDistance,4x4x4,26,True,18,197,1,100.0,10.944444444444445,5.555555555555555,0.05555555555555555
global_sat,MinRotation,4x4x4,26,True,20,302,1,100.0,15.1,5.0,0.05
global_sat,MaxInformation,4x4x4,26,True,21,293,1,100.0,13.952380952380953,4.761904761904762,0.047619047619047616
partitioned_sat,MinDistance,4x4x4,26,True,18,133,1,100.0,7.388888888888889,5.555555555555555,0.05555555555555555
partitioned_sat,MinRotation,4x4x4,26,True,21,123,1,100.0,5.857142857142857,4.761904761904762,0.047619047619047616
partitioned_sat,MaxInformation,4x4x4,26,True,18,174,1,100.0,9.666666666666666,5.555555555555555,0.05555555555555555
scip_solver,MinDistance,4x4x4,26,True,18,2612,1,100.0,145.11111111111111,5.555555555555555,0.05555555555555555
scip_solver,MinRotation,4x4x4,26,True,19,2878,1,100.0,151.47368421052633,5.2631578947368425,0.05263157894736842
scip_solver,MaxInformation,4x4x4,26,True,24,3762,1,100.0,156.75,4.166666666666667,0.041666666666666664
greedy,MinDistance,4x4x4,27,False,3,0,3,92.41,0.0,30.80333333333333,1.0
greedy,MinRotation,4x4x4,27,False,3,0,3,92.41,0.0,30.80333333333333,1.0
greedy,MaxInformation,4x4x4,27,False,7,1,7,70.89,0.14285714285714285,10.127142857142857,1.0
exact_solver,MinDistance,4x4x4,27,False,8,45,2,98.73,5.625,12.34125,0.25
exact_solver,MinRotation,4x4x4,27,False,8,45,2,98.73,5.625,12.34125,0.25
exact_solver,MaxInformation,4x4x4,27,False,23,106,9,91.14,4.608695652173913,3.962608695652174,0.391304347826087
global_sat,MinDistance,4x4x4,27,False,8,40,2,98.73,5.0,12.34125,0.25
global_sat,MinRotation,4x4x4,27,False,8,40,2,98.73,5.0,12.34125,0.25
global_sat,MaxInformation,4x4x4,27,False,8,41,2,98.73,5.125,12.34125,0.25
partitioned_sat,MinDistance,4x4x4,27,False,8,29,2,98.73,3.625,12.34125,0.25
partitioned_sat,MinRotation,4x4x4,27,False,8,30,2,98.73,3.75,12.34125,0.25
partitioned_sat,MaxInformation,4x4x4,27,False,8,36,2,98.73,4.5,12.34125,0.25
scip_solver,MinDistance,4x4x4,27,False,8,910,2,98.73,113.75,12.34125,0.25
scip_solver,MinRotation,4x4x4,27,False,8,916,2,98.73,114.5,12.34125,0.25
scip_solver,MaxInformation,4x4x4,27,True,26,4232,1,100.0,162.76923076923077,3.8461538461538463,0.038461538461538464
greedy,MinDistance,4x4x4,28,False,4,0,4,54.43,0.0,13.6075,1.0
greedy,MinRotation,4x4x4,28,False,4,0,4,54.43,0.0,13.6075,1.0
greedy,MaxInformation,4x4x4,28,False,4,1,4,63.29,0.25,15.8225,1.0
exact_solver,MinDistance,4x4x4,28,False,13,41,2,70.89,3.1538461538461537,5.453076923076923,0.15384615384615385
exact_solver,MinRotation,4x4x4,28,False,13,40,2,70.89,3.076923076923077,5.453076923076923,0.15384615384615385
exact_solver,MaxInformation,4x4x4,28,False,32,235,8,98.73,7.34375,3.0853125,0.25
global_sat,MinDistance,4x4x4,28,True,29,347,1,100.0,11.96551724137931,3.4482758620689653,0.034482758620689655
global_sat,MinRotation,4x4x4,28,True,28,287,1,100.0,10.25,3.5714285714285716,0.03571428571428571
global_sat,MaxInformation,4x4x4,28,True,32,536,1,100.0,16.75,3.125,0.03125
partitioned_sat,MinDistance,4x4x4,28,True,29,187,1,100.0,6.448275862068965,3.4482758620689653,0.034482758620689655
partitioned_sat,MinRotation,4x4x4,28,True,28,113,1,100.0,4.035714285714286,3.5714285714285716,0.03571428571428571
partitioned_sat,MaxInformation,4x4x4,28,True,32,505,1,100.0,15.78125,3.125,0.03125
scip_solver,MinDistance,4x4x4,28,True,29,4837,1,100.0,166.79310344827587,3.4482758620689653,0.034482758620689655
scip_solver,MinRotation,4x4x4,28,True,29,4709,1,100.0,162.3793103448276,3.4482758620689653,0.034482758620689655
scip_solver,MaxInformation,4x4x4,28,True,32,5595,1,100.0,174.84375,3.125,0.03125
greedy,MinDistance,4x4x4,29,False,4,0,4,78.48,0.0,19.62,1.0
greedy,MinRotation,4x4x4,29,False,4,0,4,78.48,0.0,19.62,1.0
greedy,MaxInformation,4x4x4,29,False,10,2,10,81.01,0.2,8.101,1.0
exact_solver,MinDistance,4x4x4,29,False,16,96,2,94.94,6.0,5.93375,0.125
exact_solver,MinRotation,4x4x4,29,False,15,84,2,94.94,5.6,6.3293333333333335,0.13333333333333333
exact_solver,MaxInformation,4x4x4,29,False,21,110,2,96.2,5.238095238095238,4.580952380952381,0.09523809523809523
global_sat,MinDistance,4x4x4,29,True,19,182,1,100.0,9.578947368421053,5.2631578947368425,0.05263157894736842
global_sat,MinRotation,4x4x4,29,True,16,116,1,100.0,7.25,6.25,0.0625
global_sat,MaxInformation,4x4x4,29,True,20,298,1,100.0,14.9,5.0,0.05
partitioned_sat,MinDistance,4x4x4,29,True,19,179,1,100.0,9.421052631578947,5.2631578947368425,0.05263157894736842
partitioned_sat,MinRotation,4x4x4,29,True,16,57,1,100.0,3.5625,6.25,0.0625
partitioned_sat,MaxInformation,4x4x4,29,True,20,259,1,100.0,12.95,5.0,0.05
scip_solver,MinDistance,4x4x4,29,True,19,2774,1,100.0,146.0,5.2631578947368425,0.05263157894736842
scip_solver,MinRotation,4x4x4,29,True,19,2524,1,100.0,132.8421052631579,5.2631578947368425,0.05263157894736842
scip_solver,MaxInformation,4x4x4,29,True,25,4082,1,100.0,163.28,4.0,0.04
greedy,MinDistance,5x5x5,0,False,3,6,3,44.72,2.0,14.906666666666666,1.0
greedy,MinRotation,5x5x5,0,False,3,1,3,44.72,0.3333333333333333,14.906666666666666,1.0
greedy,MaxInformation,5x5x5,0,False,29,24,29,68.29,0.8275862068965517,2.3548275862068966,1.0
exact_solver,MinDistance,5x5x5,0,False,13,137,3,56.91,10.538461538461538,4.377692307692308,0.23076923076923078
exact_solver,MinRotation,5x5x5,0,False,11,77,3,56.91,7.0,5.173636363636363,0.2727272727272727
exact_solver,MaxInformation,5x5x5,0,False,54,827,5,90.24,15.314814814814815,1.671111111111111,0.09259259259259259
global_sat,MinDistance,5x5x5,0,True,55,2175,1,100.0,39.54545454545455,1.8181818181818181,0.01818181818181818
global_sat,MinRotation,5x5x5,0,True,50,1612,1,100.0,32.24,2.0,0.02
global_sat,MaxInformation,5x5x5,0,True,53,3215,1,100.0,60.660377358490564,1.8867924528301887,0.018867924528301886
partitioned_sat,MinDistance,5x5x5,0,True,52,1690,1,100.0,32.5,1.9230769230769231,0.019230769230769232
partitioned_sat,MinRotation,5x5x5,0,True,49,1440,1,100.0,29.387755102040817,2.0408163265306123,0.02040816326530612
partitioned_sat,MaxInformation,5x5x5,0,True,58,2669,1,100.0,46.01724137931034,1.7241379310344827,0.017241379310344827
scip_solver,MinDistance,5x5x5,0,True,55,13749,1,100.0,249.98181818181817,1.8181818181818181,0.01818181818181818
scip_solver,MinRotation,5x5x5,0,True,49,11045,1,100.0,225.40816326530611,2.0408163265306123,0.02040816326530612
scip_solver,MaxInformation,5x5x5,0,True,66,21916,1,100.0,332.06060606060606,1.5151515151515151,0.015151515151515152
greedy,MinDistance,5x5x5,1,False,2,1,2,21.95,0.5,10.975,1.0
greedy,MinRotation,5x5x5,1,False,2,0,2,21.95,0.0,10.975,1.0
greedy,MaxInformation,5x5x5,1,False,15,5,15,68.29,0.3333333333333333,4.552666666666667,1.0
exact_solver,MinDistance,5x5x5,1,False,38,373,4,90.24,9.81578947368421,2.374736842105263,0.10526315789473684
exact_solver,MinRotation,5x5x5,1,False,31,294,3,84.55,9.483870967741936,2.72741935483871,0.0967741935483871
exact_solver,MaxInformation,5x5x5,1,False,42,682,6,98.37,16.238095238095237,2.342142857142857,0.14285714285714285
global_sat,MinDistance,5x5x5,1,True,51,1914,1,100.0,37.529411764705884,1.9607843137254901,0.0196078431372549
global_sat,MinRotation,5x5x5,1,True,45,1230,1,100.0,27.333333333333332,2.2222222222222223,0.022222222222222223
global_sat,MaxInformation,5x5x5,1,True,51,3207,1,100.0,62.88235294117647,1.9607843137254901,0.0196078431372549
partitioned_sat,MinDistance,5x5x5,1,True,50,1586,1,100.0,31.72,2.0,0.02
partitioned_sat,MinRotation,5x5x5,1,True,46,704,1,100.0,15.304347826086957,2.1739130434782608,0.021739130434782608
partitioned_sat,MaxInformation,5x5x5,1,True,49,2822,1,100.0,57.59183673469388,2.0408163265306123,0.02040816326530612
scip_solver,MinDistance,5x5x5,1,True,51,12666,1,100.0,248.35294117647058,1.9607843137254901,0.0196078431372549
scip_solver,MinRotation,5x5x5,1,True,46,10241,1,100.0,222.6304347826087,2.1739130434782608,0.021739130434782608
scip_solver,MaxInformation,5x5x5,1,True,62,19829,1,100.0,319.8225806451613,1.6129032258064515,0.016129032258064516
greedy,MinDistance,5x5x5,2,False,10,2,10,73.98,0.2,7.398000000000001,1.0
greedy,MinRotation,5x5x5,2,False,8,1,8,67.48,0.125,8.435,1.0
greedy,MaxInformation,5x5x5,2,False,9,2,9,74.8,0.2222222222222222,8.31111111111111,1.0
exact_solver,MinDistance,5x5x5,2,False,29,420,2,93.5,14.482758620689655,3.2241379310344827,0.06896551724137931
exact_solver,MinRotation,5x5x5,2,False,30,404,2,93.5,13.466666666666667,3.1166666666666667,0.06666666666666667
exact_solver,MaxInformation,5x5x5,2,False,30,342,4,87.8,11.4,2.9266666666666667,0.13333333333333333
global_sat,MinDistance,5x5x5,2,True,39,1823,1,100.0,46.743589743589745,2.5641025641025643,0.02564102564102564
global_sat,MinRotation,5x5x5,2,True,38,1521,1,100.0,40.026315789473685,2.6315789473684212,0.02631578947368421
global_sat,MaxInformation,5x5x5,2,True,39,2395,1,100.0,61.41025641025641,2.5641025641025643,0.02564102564102564
partitioned_sat,MinDistance,5x5x5,2,True,39,928,1,100.0,23.794871794871796,2.5641025641025643,0.02564102564102564
partitioned_sat,MinRotation,5x5x5,2,True,39,654,1,100.0,16.76923076923077,2.5641025641025643,0.02564102564102564
partitioned_sat,MaxInformation,5x5x5,2,True,39,2315,1,100.0,59.35897435897436,2.5641025641025643,0.02564102564102564
scip_solver,MinDistance,5x5x5,2,True,40,11700,1,100.0,292.5,2.5,0.025
scip_solver,MinRotation,5x5x5,2,True,37,10397,1,100.0,281.0,2.7027027027027026,0.02702702702702703
scip_solver,MaxInformation,5x5x5,2,True,40,11283,1,100.0,282.075,2.5,0.025
greedy,MinDistance,5x5x5,3,False,6,1,6,66.67,0.16666666666666666,11.111666666666666,1.0
greedy,MinRotation,5x5x5,3,False,6,1,6,66.67,0.16666666666666666,11.111666666666666,1.0
greedy,MaxInformation,5x5x5,3,False,5,2,5,22.76,0.4,4.5520000000000005,1.0
exact_solver,MinDistance,5x5x5,3,False,21,251,3,82.11,11.952380952380953,3.91,0.14285714285714285
exact_solver,MinRotation,5x5x5,3,False,19,212,2,80.49,11.157894736842104,4.236315789473684,0.10526315789473684
exact_solver,MaxInformation,5x5x5,3,False,37,294,5,67.48,7.945945945945946,1.8237837837837838,0.13513513513513514
global_sat,MinDistance,5x5x5,3,True,40,1988,1,100.0,49.7,2.5,0.025
global_sat,MinRotation,5x5x5,3,True,40,1399,1,100.0,34.975,2.5,0.025
global_sat,MaxInformation,5x5x5,3,True,42,2956,1,100.0,70.38095238095238,2.380952380952381,0.023809523809523808
partitioned_sat,MinDistance,5x5x5,3,True,41,1342,1,100.0,32.73170731707317,2.4390243902439024,0.024390243902439025
partitioned_sat,MinRotation,5x5x5,3,True,39,1012,1,100.0,25.94871794871795,2.5641025641025643,0.02564102564102564
partitioned_sat,MaxInformation,5x5x5,3,True,38,1667,1,100.0,43.86842105263158,2.6315789473684212,0.02631578947368421
scip_solver,MinDistance,5x5x5,3,True,40,10946,1,100.0,273.65,2.5,0.025
scip_solver,MinRotation,5x5x5,3,True,38,9088,1,100.0,239.1578947368421,2.6315789473684212,0.02631578947368421
scip_solver,MaxInformation,5x5x5,3,True,74,22704,1,100.0,306.81081081081084,1.3513513513513513,0.013513513513513514
greedy,MinDistance,5x5x5,4,False,6,3,6,26.02,0.5,4.336666666666667,1.0
greedy,MinRotation,5x5x5,4,False,6,2,6,26.02,0.3333333333333333,4.336666666666667,1.0
greedy,MaxInformation,5x5x5,4,False,5,2,5,52.03,0.4,10.406,1.0
exact_solver,MinDistance,5x5x5,4,False,5,6,5,18.7,1.2,3.7399999999999998,1.0
exact_solver,MinRotation,5x5x5,4,False,2,1,2,16.26,0.5,8.13,1.0
exact_solver,MaxInformation,5x5x5,4,False,35,496,5,98.37,14.17142857142857,2.8105714285714285,0.14285714285714285
global_sat,MinDistance,5x5x5,4,False,4,27,2,17.89,6.75,4.4725,0.5
global_sat,MinRotation,5x5x5,4,False,4,28,2,17.89,7.0,4.4725,0.5
global_sat,MaxInformation,5x5x5,4,False,4,27,2,17.89,6.75,4.4725,0.5
partitioned_sat,MinDistance,5x5x5,4,False,4,29,2,17.89,7.25,4.4725,0.5
partitioned_sat,MinRotation,5x5x5,4,False,4,29,2,17.89,7.25,4.4725,0.5
partitioned_sat,MaxInformation,5x5x5,4,False,4,30,2,17.89,7.5,4.4725,0.5
scip_solver,MinDistance,5x5x5,4,False,4,516,2,17.89,129.0,4.4725,0.5
scip_solver,MinRotation,5x5x5,4,False,4,513,2,17.89,128.25,4.4725,0.5
scip_solver,MaxInformation,5x5x5,4,True,30,8140,1,100.0,271.3333333333333,3.3333333333333335,0.03333333333333333
greedy,MinDistance,5x5x5,5,False,2,1,2,15.45,0.5,7.725,1.0
greedy,MinRotation,5x5x5,5,False,2,1,2,15.45,0.5,7.725,1.0
greedy,MaxInformation,5x5x5,5,False,3,1,3,47.15,0.3333333333333333,15.716666666666667,1.0
exact_solver,MinDistance,5x5x5,5,False,4,4,4,17.07,1.0,4.2675,1.0
exact_solver,MinRotation,5x5x5,5,False,2,1,2,15.45,0.5,7.725,1.0
exact_solver,MaxInformation,5x5x5,5,False,17,161,2,79.67,9.470588235294118,4.686470588235294,0.11764705882352941
global_sat,MinDistance,5x5x5,5,False,2,6,2,15.45,3.0,7.725,1.0
global_sat,MinRotation,5x5x5,5,False,2,8,2,15.45,4.0,7.725,1.0
global_sat,MaxInformation,5x5x5,5,False,2,6,2,15.45,3.0,7.725,1.0
partitioned_sat,MinDistance,5x5x5,5,False,2,7,2,15.45,3.5,7.725,1.0
partitioned_sat,MinRotation,5x5x5,5,False,2,7,2,15.45,3.5,7.725,1.0
partitioned_sat,MaxInformation,5x5x5,5,False,2,7,2,15.45,3.5,7.725,1.0
scip_solver,MinDistance,5x5x5,5,False,4,595,4,17.07,148.75,4.2675,1.0
scip_solver,MinRotation,5x5x5,5,False,2,172,2,15.45,86.0,7.725,1.0
scip_solver,MaxInformation,5x5x5,5,True,40,12392,1,100.0,309.8,2.5,0.025
greedy,MinDistance,5x5x5,6,False,3,1,3,78.05,0.3333333333333333,26.016666666666666,1.0
greedy,MinRotation,5x5x5,6,False,3,1,3,78.05,0.3333333333333333,26.016666666666666,1.0
greedy,MaxInformation,5x5x5,6,False,7,2,7,52.85,0.2857142857142857,7.55,1.0
exact_solver,MinDistance,5x5x5,6,False,21,282,2,94.31,13.428571428571429,4.490952380952381,0.09523809523809523
exact_solver,MinRotation,5x5x5,6,False,23,276,2,94.31,12.0,4.100434782608696,0.08695652173913043
exact_solver,MaxInformation,5x5x5,6,False,37,595,3,99.19,16.08108108108108,2.6808108108108106,0.08108108108108109
global_sat,MinDistance,5x5x5,6,True,28,641,1,100.0,22.892857142857142,3.5714285714285716,0.03571428571428571
global_sat,MinRotation,5x5x5,6,True,29,689,1,100.0,23.75862068965517,3.4482758620689653,0.034482758620689655
global_sat,MaxInformation,5x5x5,6,True,29,1019,1,100.0,35.13793103448276,3.4482758620689653,0.034482758620689655
partitioned_sat,MinDistance,5x5x5,6,True,28,294,1,100.0,10.5,3.5714285714285716,0.03571428571428571
partitioned_sat,MinRotation,5x5x5,6,True,29,335,1,100.0,11.551724137931034,3.4482758620689653,0.034482758620689655
partitioned_sat,MaxInformation,5x5x5,6,True,29,603,1,100.0,20.79310344827586,3.4482758620689653,0.034482758620689655
scip_solver,MinDistance,5x5x5,6,True,28,6122,1,100.0,218.64285714285714,3.5714285714285716,0.03571428571428571
scip_solver,MinRotation,5x5x5,6,True,27,5784,1,100.0,214.22222222222223,3.7037037037037037,0.037037037037037035
scip_solver,MaxInformation,5x5x5,6,True,37,12523,1,100.0,338.4594594594595,2.7027027027027026,0.02702702702702703
greedy,MinDistance,5x5x5,7,False,20,5,20,69.11,0.25,3.4555,1.0
greedy,MinRotation,5x5x5,7,False,10,3,10,50.41,0.3,5.0409999999999995,1.0
greedy,MaxInformation,5x5x5,7,False,10,4,10,74.8,0.4,7.4799999999999995,1.0
exact_solver,MinDistance,5x5x5,7,False,36,390,6,83.74,10.833333333333334,2.326111111111111,0.16666666666666666
exact_solver,MinRotation,5x5x5,7,False,24,177,2,67.48,7.375,2.811666666666667,0.08333333333333333
exact_solver,MaxInformation,5x5x5,7,False,26,319,2,90.24,12.26923076923077,3.4707692307692306,0.07692307692307693
global_sat,MinDistance,5x5x5,7,True,56,1647,1,100.0,29.410714285714285,1.7857142857142858,0.017857142857142856
global_sat,MinRotation,5x5x5,7,True,52,1297,1,100.0,24.942307692307693,1.9230769230769231,0.019230769230769232
global_sat,MaxInformation,5x5x5,7,True,54,3087,1,100.0,57.166666666666664,1.8518518518518519,0.018518518518518517
partitioned_sat,MinDistance,5x5x5,7,True,56,2129,1,100.0,38.017857142857146,1.7857142857142858,0.017857142857142856
